staff_id,department,grade,contract_type,fte,start_date,last_promotion_date,gender,ethnicity,exit_date
S05506,Communications,G7,Permanent,1.0,2010-07-07,,Male,White,
S05507,Finance,G6,Permanent,1.0,2018-04-24,,Female,White,
S05508,IT Services,G6,Permanent,0.36,2009-05-31,,Male,White,
S05509,Communications,G5,Fixed-term,1.0,2009-06-18,,Male,Asian,
S05510,Legal and Governance,G5,Permanent,1.0,2015-09-19,,Male,Mixed,
S05511,Estates,G6,Permanent,1.0,2018-02-19,2024-02-18,Male,Other,
S05512,Procurement,G4,Permanent,0.87,2020-12-24,,Female,Mixed,2023-10-06
S05513,Legal and Governance,G5,Permanent,1.0,2021-03-20,,Female,Asian,
S05514,Communications,G5,Permanent,0.81,2021-08-05,,Female,White,
S05515,Marketing,G3,Permanent,1.0,2017-10-22,,F,White,
S05516,Estates,G6,Permanent,1.0,2019-08-20,,Male,Asian,
S05517,Security,G3,Permanent,1.0,2011-11-18,,Female,White,
S05518,Communications,G5,Permanent,0.74,2018-11-05,,Male,White,
S05519,Customer Services,G6,Permanent,1.0,2024-09-12,,Male,White,2024-12-22
S05520,Sales,G5,Permanent,0.63,2019-11-24,,Female,Other,
S05521,Commercial Services,G7,Permanent,0.84,2014-07-31,,Male,White,2015-11-25
S05522,Estates,G9,Permanent,0.89,2011-08-21,,Male,White,
S05523,IT Services,G8,Fixed-term,1.0,2012-10-16,,Female,Asian,
S05524,HR,G4,Permanent,1.0,2016-10-11,,Female,White,
S05525,Estates,G3,Permanent,1.0,2020-01-08,,Female,White,2023-06-28
S05526,Planning,G5,Permanent,1.0,2010-07-15,2013-07-14,Male,Asian,
S05527,Facilities,G5,Permanent,1.0,2015-04-13,,Female,White,2018-03-14
S05528,Research and Development,G7,Permanent,1.0,2011-03-06,,Male,Black,
S05529,Procurement,G6,Permanent,1.0,2016-11-24,,Female,Asian,
S05530,HR,G7,Fixed-term,1.0,2008-07-12,,Female,White,
S05531,Marketing,G5,Fixed-term,1.0,2016-08-29,2019-08-29,Male,White,
S05532,Finance,G5,Permanent,1.0,2013-05-16,,M,White,
S05533,Legal and Governance,G6,Permanent,1.0,2019-02-19,,Male,Asian,
S05534,Estates,G5,Permanent,1.0,2021-03-20,,Male,Asian,
S05535,HR,G3,Fixed-term,0.78,2020-07-05,,Female,White,2023-09-17
S05536,Communications,G5,Permanent,1.0,2013-01-04,,Female,White,
S05537,HR,G6,Permanent,1.0,2022-04-17,,Female,White,
S05538,Customer Services,G7,Permanent,0.38,2024-07-22,,Male,Asian,2024-09-16
S05539,Finance,G6,Fixed-term,1.0,2017-07-16,,Female,White,2019-09-19
S05540,HR,G6,Permanent,1.0,2019-12-14,,Male,White,2023-11-05
S05541,Marketing,G4,Permanent,1.0,2018-05-19,,Female,White,
S05542,Legal and Governance,G4,Fixed-term,1.0,2008-03-07,2013-03-06,Male,Asian,
S05543,IT Services,G3,Permanent,1.0,2022-06-29,,Male,White,
S05544,Customer Services,G5,Permanent,0.77,2013-09-22,2018-09-21,Female,White,
S05545,IT Services,G5,Permanent,1.0,2022-05-11,,Male,White,
S05546,Communications,G7,Permanent,1.0,2012-03-06,,Female,Mixed,
S05547,Communications,G5,Permanent,1.0,2021-10-15,,Female,White,
S05548,IT Services,G3,Permanent,1.0,2017-05-24,,Male,White,
S05549,Marketing,G3,Permanent,0.26,2021-08-20,2027-08-19,Female,White,
S05550,Sales,G7,Permanent,1.0,2013-01-31,,Female,White,
S05551,Customer Services,G6,Permanent,0.82,2014-01-14,2020-01-13,Female,White,
S05552,Sales,G5,Permanent,1.0,2021-10-03,,Female,White,
S05553,Procurement,G4,Permanent,1.0,2024-09-02,,Male,Asian,2024-11-30
S05554,Facilities,G4,Permanent,1.0,2011-05-30,,Female,White,2015-02-14
S05555,IT Services,G4,Fixed-term,0.67,2024-10-23,,M,White,2024-11-20
S05556,Communications,G7,Permanent,1.0,2013-02-16,,Male,Black,
S05557,Communications,G3,Permanent,1.0,2011-10-04,,Female,White,
S05558,Security,G9,Permanent,1.0,2011-04-29,,Male,White,
S05559,HR,G8,Permanent,1.0,2021-11-12,,Female,White,
S05560,Communications,G5,Permanent,0.88,2015-10-28,2020-10-26,Female,White,
S05561,Estates,G6,Permanent,1.0,2019-06-21,2024-06-19,Female,Black,
S05562,IT Services,G5,Permanent,1.0,2020-11-30,,Male,White,
S05563,Legal and Governance,G6,Permanent,1.0,2010-01-01,,Female,White,
S05564,Legal and Governance,G6,Permanent,1.0,2021-08-10,,F,White,
S05565,IT Services,G7,Permanent,1.0,2022-09-13,,Male,White,
S05566,Communications,G6,Permanent,1.0,2011-08-30,,Male,Asian,
S05567,Security,G6,Permanent,1.0,2024-09-23,,Female,Mixed,
S05568,Planning,G4,Permanent,1.0,2019-12-23,,Other,White,
S05569,HR,G3,Permanent,0.86,2014-03-01,,Male,White,
S05570,Facilities,G5,Fixed-term,1.0,2023-01-08,,Female,White,2024-11-06
S05571,IT Services,G5,Permanent,1.0,2016-08-25,2022-08-24,Male,Other,
S05572,Communications,G6,Permanent,1.0,2018-09-28,2022-09-27,Male,Asian,
S05573,Facilities,G8,Permanent,0.48,2024-02-28,,Female,White,
S05574,Sales,G4,Permanent,1.0,2016-04-22,2022-04-21,Male,White,
S05575,Marketing,Grade 7,Permanent,0.46,2011-01-28,,Male,White,
S05576,Sales,G6,Permanent,0.31,2015-11-16,,Male,White,
S05577,Commercial Services,G5,Permanent,1.0,2012-05-16,,Female,White,
S05578,Security,G5,Permanent,1.0,2017-11-01,2022-10-31,Male,White,
S05579,Sales,G8,Permanent,1.0,2008-02-20,,Male,White,
S05580,Research and Development,G4,Permanent,1.0,2012-12-21,,Female,White,2020-11-27
S05581,IT Services,G4,Permanent,0.67,2011-01-25,2014-01-24,Female,Black,2020-09-13
S05582,Communications,G9,Permanent,0.21,2019-01-31,,Male,Asian,
S05583,Finance,G7,Permanent,1.0,2019-09-07,2022-09-06,Male,Asian,
S05584,Communications,G3,Permanent,0.27,2012-09-26,,Male,White,
S05585,Communications,G8,Permanent,0.84,2022-04-05,,Male,White,
S05586,IT Services,G8,Permanent,0.7,2018-10-01,,Male,White,
S05587,Legal and Governance,G5,Permanent,1.0,2010-08-24,,Female,White,
S05588,Finance,G8,Permanent,0.32,2018-08-23,,Female,White,
S05589,Sales,G5,Permanent,1.0,2021-05-21,2026-05-20,Male,White,
S05590,Communications,G4,Permanent,1.0,2008-04-24,2011-04-24,Male,Other,
S05591,Sales,G9,Permanent,0.39,2013-11-27,,Female,Black,
S05592,Legal and Governance,G3,Permanent,1.0,2010-10-28,2013-10-27,Male,Asian,
S05593,Sales,G5,Fixed-term,1.0,2019-08-19,,Male,White,2019-11-03
S05594,IT Services,G8,Permanent,1.0,2010-05-01,,F,White,
S05595,IT Services,G4,Permanent,1.0,2019-08-23,,Male,White,
S05596,Security,G7,Permanent,1.0,2024-02-16,,Male,White,
S05597,Finance,G3,Fixed-term,0.44,2015-06-02,,Female,White,2018-11-26
S05598,Sales,G5,Permanent,0.45,2013-06-10,,Female,White,
S05599,Estates,G8,Permanent,1.0,2013-01-09,,Male,White,2014-11-10
S05600,Sales,G6,Permanent,1.0,2017-03-26,,Female,White,
S05601,Estates,G6,Permanent,1.0,2014-05-11,2018-05-10,Female,Asian,
S05602,Legal and Governance,G6,Permanent,0.24,2020-08-31,2024-08-30,Male,White,
S05603,Sales,G5,Permanent,1.0,2015-02-05,,Female,White,
S05604,Customer Services,G7,Fixed-term,1.0,2015-03-25,,Male,Black,
S05605,Legal and Governance,G5,Permanent,1.0,2010-05-30,,Female,White,
S05606,Sales,G3,Permanent,1.0,2014-07-27,,Male,White,
S05607,Sales,G4,Fixed-term,1.0,2023-01-26,,Female,Mixed,
S05608,Facilities,G5,Permanent,1.0,2014-07-02,,Female,White,
S05609,Marketing,G5,Permanent,1.0,2019-12-28,2025-12-26,Female,White,
S05610,Communications,G5,Fixed-term,1.0,2023-11-08,,Female,Black,
S05611,Customer Services,G7,Permanent,1.0,2014-01-16,,Female,White,
S05612,Security,G4,Fixed-term,1.0,2015-05-04,,Male,White,
S05613,IT Services,G4,Permanent,0.83,2015-10-20,,Male,White,
S05614,Customer Services,G7,Permanent,0.26,2012-11-13,,Female,White,
S05615,Communications,G5,Permanent,1.0,2016-04-07,,Male,White,
S05616,Estates,G4,Permanent,1.0,2010-11-17,2014-11-16,Female,White,
S05617,IT Services,G9,Permanent,0.36,2017-08-30,,Male,White,
S05618,Planning,G7,Permanent,1.0,2021-09-22,,Male,Mixed,2024-12-05
S05619,Procurement,G5,Permanent,0.88,2016-12-04,,Male,Mixed,
S05620,Research and Development,G4,Permanent,1.0,2019-09-09,,Female,White,2021-05-01
S05621,Customer Services,G4,Permanent,1.0,2014-11-15,,Male,White,
S05622,Sales,G4,Permanent,1.0,2017-07-08,2022-07-07,Female,Black,
S05623,Sales,G5,Fixed-term,1.0,2008-04-03,2011-04-03,Male,White,
S05624,Facilities,G9,Permanent,1.0,2009-02-26,,Male,White,
S05625,Customer Services,G6,Permanent,0.23,2019-08-27,,Female,White,
S05626,Finance,G4,Permanent,1.0,2017-12-28,,Female,Asian,2020-11-15
S05627,HR,G7,Permanent,1.0,2016-05-21,,Female,White,
S05628,Commercial Services,G6,Permanent,1.0,2016-03-12,,Male,White,
S05629,Legal and Governance,G3,Permanent,1.0,2013-03-31,,Female,White,
S05630,Commercial Services,Grade 4,Permanent,0.25,2018-02-07,2021-02-06,Male,White,
S05631,HR,Grade 4,Permanent,1.0,2021-07-19,,Female,Mixed,
S05632,Planning,G6,Permanent,1.0,2010-03-08,,Male,White,
S05633,IT Services,G6,Permanent,1.0,2023-11-20,,Female,Other,2024-11-17
S05634,Communications,G6,Permanent,1.0,2024-02-14,,Male,White,
S05635,Sales,G6,Permanent,1.0,2019-10-18,2023-10-17,Male,White,
S05636,Communications,G5,Permanent,1.0,2010-06-29,,Female,White,
S05637,IT Services,G7,Permanent,1.0,2017-01-24,,Female,Black,
S05638,Legal and Governance,G5,Permanent,1.0,2009-11-11,,Female,White,
S05639,Customer Services,G4,Permanent,1.0,2015-09-04,,Male,Mixed,
S05640,HR,G8,Permanent,1.0,2022-02-07,,Female,White,
S05641,Security,G6,Permanent,1.0,2016-10-14,,Male,White,
S05642,IT Services,G8,Permanent,1.0,2013-10-27,,Male,White,
S05643,Sales,G5,Permanent,0.4,2017-10-07,2020-10-06,Female,White,
S05644,Finance,G6,Permanent,1.0,2010-02-10,,Male,White,
S05645,Customer Services,G4,Fixed-term,1.0,2015-11-29,,Female,White,2020-11-10
S05646,Estates,Grade 7,Permanent,0.31,2017-07-20,,Male,White,
S05647,Security,G9,Permanent,1.0,2015-12-11,,Male,White,
S05648,Finance,G4,Permanent,0.86,2010-02-17,,Male,White,
S05649,Legal and Governance,G9,Permanent,1.0,2014-04-13,,Female,White,
S05650,Communications,7,Permanent,1.0,2019-06-20,2024-06-18,Female,White,
S05651,HR,G6,Permanent,1.0,2011-08-27,,Male,Asian,
S05652,Legal and Governance,G6,Permanent,1.0,2018-06-18,,Male,White,
S05653,HR,G7,Fixed-term,1.0,2016-02-09,,Female,Black,
S05654,Communications,G3,Fixed-term,1.0,2016-01-26,,Male,White,
S05655,Research and Development,G4,Permanent,0.64,2012-04-13,,Male,Asian,
S05656,Sales,G3,Fixed-term,0.32,2015-05-28,2020-05-26,Male,White,
S05657,Finance,G6,Permanent,0.36,2010-12-14,,Male,White,
S05658,HR,G6,Permanent,1.0,2013-07-26,,Female,White,
S05659,Research and Development,G4,Permanent,1.0,2010-04-13,,Female,Mixed,
S05660,Facilities,G6,Permanent,1.0,2015-02-18,,Female,White,
S05661,HR,G4,Permanent,0.88,2014-02-03,2019-02-02,Male,White,
S05662,Estates,G8,Permanent,1.0,2024-01-23,,Female,White,
S05663,HR,G3,Permanent,0.49,2019-04-05,,Female,Mixed,
S05664,Research and Development,G9,Permanent,1.0,2016-03-27,,Female,Asian,
S05665,Procurement,G4,Fixed-term,0.46,2021-01-21,,Male,White,
S05666,Research and Development,G4,Permanent,1.0,2016-12-07,,Male,White,
S05667,Finance,G6,Permanent,1.0,2012-07-24,2017-07-23,Male,White,
S05668,Finance,G8,Permanent,1.0,2017-10-26,,Male,Mixed,
S05669,HR,G7,Fixed-term,1.0,2012-12-21,,Female,White,
S05670,Finance,G4,Fixed-term,1.0,2023-10-13,,Female,Mixed,
S05671,Marketing,G7,Fixed-term,1.0,2016-01-20,,Male,Black,
S05672,Commercial Services,G5,Permanent,1.0,2023-03-06,,Male,White,
S05673,Estates,G6,Permanent,0.8,2008-10-28,,Female,White,
S05674,Communications,G5,Permanent,1.0,2022-03-04,,Female,White,
S05675,Finance,G7,Permanent,1.0,2019-01-22,,Female,Mixed,
S05676,Research and Development,G8,Permanent,1.0,2019-11-03,,Female,Black,
S05677,Commercial Services,G4,Permanent,1.0,2019-06-03,,Other,White,
S05678,Communications,G5,Fixed-term,1.0,2012-06-20,,Female,White,2021-08-10
S05679,Planning,G7,Permanent,0.49,2015-10-06,,Male,Other,
S05680,Communications,G4,Permanent,1.0,2009-12-09,,Female,Asian,2012-03-11
S05681,Finance,G6,Permanent,0.25,2016-02-21,,Other,Asian,2020-08-15
S05682,Research and Development,G6,Permanent,1.0,2011-07-14,,Male,White,
S05683,Sales,G4,Permanent,0.81,2021-06-02,,Female,White,2023-05-07
S05684,Communications,G6,Permanent,0.24,2017-05-22,,Female,Mixed,
S05685,Marketing,G6,Permanent,1.0,2016-01-25,,Male,White,
S05686,Procurement,G5,Permanent,0.62,2010-08-12,2014-08-11,Female,Mixed,
S05687,Sales,G5,Permanent,0.78,2010-04-29,,Female,White,
S05688,Finance,G6,Permanent,1.0,2018-03-30,,Male,White,
S05689,HR,G6,Permanent,1.0,2019-03-10,2025-03-08,Female,White,
S05690,Communications,G3,Permanent,1.0,2022-12-28,,Male,White,
S05691,Planning,G7,Permanent,1.0,2015-06-07,,Female,White,
S05692,Communications,G4,Fixed-term,1.0,2015-05-04,,Female,White,
S05693,Legal and Governance,G6,Permanent,1.0,2016-07-01,,Male,White,
S05694,Communications,G8,Permanent,1.0,2013-12-26,,Female,Mixed,
S05695,Sales,G3,Permanent,1.0,2021-03-24,,Other,Asian,2022-08-29
S05696,Procurement,G4,Permanent,1.0,2011-07-24,,Female,White,2011-12-04
S05697,Communications,G5,Permanent,1.0,2021-10-15,,Female,White,
S05698,Legal and Governance,G3,Fixed-term,1.0,2017-06-30,,Female,White,2022-08-16
S05699,Sales,G4,Permanent,1.0,2009-07-03,,Female,Other,2022-09-29
S05700,Sales,G9,Permanent,1.0,2023-05-21,,Male,Other,2024-03-21
S05701,Facilities,G5,Permanent,0.31,2023-02-21,,Male,White,2023-05-31
S05702,Customer Services,G7,Fixed-term,1.0,2009-12-22,,Male,Mixed,
S05703,Communications,G4,Permanent,1.0,2019-01-01,,Male,White,
S05704,Research and Development,G5,Fixed-term,0.8,2013-12-23,2017-12-22,Female,White,
S05705,Communications,G5,Fixed-term,1.0,2010-05-31,,Female,White,
S05706,Marketing,G5,Permanent,1.0,2015-10-07,,Female,White,
S05707,Legal and Governance,G6,Fixed-term,0.84,2013-04-12,2017-04-11,M,White,
S05708,Communications,G4,Permanent,0.48,2019-07-14,2022-07-13,Female,Asian,
S05709,Finance,G4,Permanent,0.69,2022-01-08,,Male,Other,
S05710,HR,G7,Permanent,1.0,2018-05-25,,Male,White,
S05711,HR,G4,Permanent,0.27,2012-12-16,,Female,Mixed,
S05712,HR,G5,Permanent,1.0,2008-01-02,,Female,White,
S05713,Sales,G6,Permanent,1.0,2018-07-12,,Female,Mixed,2020-10-02
S05714,HR,G5,Permanent,1.0,2012-12-25,2016-12-24,Male,White,
S05715,Sales,G9,Permanent,1.0,2016-08-14,,Male,White,
S05716,IT Services,G6,Permanent,1.0,2017-08-23,,Male,White,
S05717,IT Services,G6,Permanent,1.0,2021-04-08,2026-04-07,Female,White,
S05718,Communications,G6,Fixed-term,1.0,2017-09-19,,Female,White,2021-08-27
S05719,HR,G3,Permanent,1.0,2017-06-06,,Male,Asian,
S05720,Customer Services,G6,Fixed-term,0.27,2018-10-29,2023-10-28,Male,White,
S05721,Research and Development,G4,Fixed-term,1.0,2013-04-25,,Female,White,
S05722,Finance,G5,Permanent,1.0,2011-11-14,2016-11-12,Female,White,
S05723,Facilities,G5,Fixed-term,1.0,2021-08-03,,Male,White,
S05724,Legal and Governance,G8,Permanent,1.0,2023-07-17,,Female,White,
S05725,Marketing,G7,Permanent,1.0,2019-05-31,,Male,White,
S05726,Marketing,G5,Fixed-term,1.0,2018-11-21,,Other,White,2021-11-03
S05727,IT Services,G3,Permanent,1.0,2024-06-07,,Female,White,2024-12-21
S05728,IT Services,G4,Permanent,1.0,2021-02-26,2025-02-25,Male,White,
S05729,Security,G4,Permanent,1.0,2010-09-17,2015-09-16,Male,White,
S05730,Research and Development,G8,Permanent,1.0,2010-02-25,,Female,White,
S05731,Communications,G7,Fixed-term,1.0,2024-04-27,,Female,Mixed,
S05732,Sales,G3,Permanent,1.0,2022-03-05,,Male,White,
S05733,Planning,G4,Fixed-term,0.48,2013-07-08,,Male,White,
S05734,Commercial Services,G6,Permanent,1.0,2021-12-16,,Male,White,
S05735,Customer Services,G5,Permanent,1.0,2013-07-05,,Female,White,
S05736,Marketing,G5,Fixed-term,1.0,2011-03-28,,Male,White,
S05737,Legal and Governance,G5,Permanent,1.0,2021-06-10,2024-06-09,Female,White,
S05738,Security,G8,Permanent,1.0,2022-10-23,,Male,White,
S05739,Estates,G5,Permanent,1.0,2022-05-01,,Male,White,
S05740,HR,G3,Permanent,0.84,2024-06-30,,F,White,
S05741,Customer Services,G7,Permanent,1.0,2016-02-06,,Female,White,
S05742,Research and Development,G5,Permanent,1.0,2022-01-27,,Male,White,
S05743,Estates,G6,Permanent,1.0,2018-08-21,,Female,Black,
S05744,HR,G4,Fixed-term,1.0,2017-10-10,,Male,Mixed,
S05745,Customer Services,G4,Permanent,1.0,2013-08-02,,Male,White,2019-02-06
S05746,Security,G6,Permanent,1.0,2016-04-30,,Male,Black,
S05747,Research and Development,4,Permanent,1.0,2024-01-11,,Female,Asian,
S05748,Communications,G7,Permanent,1.0,2009-03-30,,Male,White,
S05749,Communications,G4,Permanent,0.37,2022-05-14,,Female,White,
S05750,IT Services,G6,Permanent,1.0,2023-09-21,,Male,White,
S05751,Estates,G6,Permanent,0.89,2022-03-05,,Female,White,
S05752,Planning,G7,Permanent,1.0,2016-12-17,,Female,White,
S05753,Communications,G7,Permanent,1.0,2017-12-03,,Male,White,
S05754,Customer Services,G7,Permanent,1.0,2014-07-01,,Female,White,2020-07-22
S05755,Procurement,G6,Permanent,0.47,2009-11-14,,Female,Asian,2014-05-27
S05756,Finance,G4,Permanent,1.0,2014-02-25,,Male,White,
S05757,HR,G8,Permanent,1.0,2022-02-23,,Female,White,
S05758,Research and Development,G4,Fixed-term,1.0,2012-05-02,,Male,White,
S05759,Marketing,G5,Permanent,1.0,2023-11-09,,Male,White,
S05760,Commercial Services,G8,Permanent,1.0,2018-09-09,,Male,White,
S05761,Sales,G6,Fixed-term,1.0,2022-11-28,,Female,Other,
S05762,Research and Development,G4,Fixed-term,1.0,2017-05-09,,Female,White,
S05763,HR,G7,Permanent,0.21,2022-06-08,,Female,Asian,
S05764,Research and Development,G3,Permanent,0.21,2010-05-08,,Other,Mixed,
S05765,Research and Development,G5,Permanent,1.0,2019-04-23,2022-04-22,Female,Black,
S05766,Legal and Governance,G4,Fixed-term,1.0,2013-04-28,,Female,White,
S05767,Commercial Services,G7,Permanent,1.0,2019-06-19,,Female,White,2024-05-27
S05768,Estates,G8,Permanent,1.0,2023-02-06,,M,Asian,
S05769,Communications,G7,Permanent,0.39,2024-10-04,,Female,White,
S05770,Sales,G5,Permanent,1.0,2011-09-17,,Female,Asian,
S05771,IT Services,G7,Permanent,1.0,2013-05-28,2016-05-27,Male,Asian,
S05772,Estates,G8,Permanent,1.0,2009-12-12,,Male,White,
S05773,Finance,G3,Permanent,0.3,2022-12-20,,Male,White,
S05774,Sales,G6,Permanent,1.0,2024-12-07,,M,White,2024-12-16
S05775,Communications,G7,Permanent,0.36,2013-08-23,,Female,White,
S05776,Commercial Services,G4,Fixed-term,1.0,2021-01-25,,Male,White,
S05777,Planning,G8,Permanent,1.0,2017-11-21,,Female,White,
S05778,Facilities,G7,Permanent,0.87,2020-07-27,,Female,White,
S05779,Communications,G8,Permanent,1.0,2012-11-20,,Male,White,
S05780,HR,G5,Fixed-term,1.0,2010-08-12,,Male,White,2019-03-27
S05781,Estates,G5,Permanent,1.0,2022-12-01,,Male,White,
S05782,Estates,G3,Permanent,1.0,2020-12-04,,Male,White,
S05783,Legal and Governance,G8,Fixed-term,1.0,2009-02-09,,Male,Other,
S05784,Sales,G4,Permanent,1.0,2024-06-02,,Male,Mixed,
S05785,HR,G4,Permanent,1.0,2008-06-07,,Female,White,
S05786,Security,G3,Fixed-term,1.0,2020-07-16,,Other,White,
S05787,Sales,G5,Permanent,1.0,2022-08-14,,Female,White,
S05788,Communications,G5,Permanent,1.0,2019-09-14,,Male,White,2024-05-13
S05789,IT Services,G6,Permanent,1.0,2019-01-27,,Male,White,
S05790,Commercial Services,G6,Permanent,1.0,2024-10-14,,Male,White,
S05791,Estates,G9,Permanent,1.0,2016-05-22,,Female,Asian,
S05792,Finance,G7,Permanent,1.0,2009-07-10,,Male,White,
S05793,Customer Services,G3,Fixed-term,1.0,2021-10-27,,Female,White,2022-06-10
S05794,IT Services,G4,Permanent,1.0,2016-01-31,,Male,Black,
S05795,Estates,G8,Fixed-term,0.34,2021-05-11,,Male,Asian,
S05796,Customer Services,G3,Permanent,0.69,2016-05-09,2019-05-09,Female,White,
S05797,Customer Services,G4,Permanent,1.0,2023-10-18,,Male,White,2024-04-05
S05798,Sales,G5,Fixed-term,0.2,2010-10-03,,M,Black,
S05799,HR,G3,Permanent,0.84,2019-12-26,,Male,White,2021-12-06
S05800,Procurement,G5,Permanent,1.0,2014-08-08,,Female,White,
S05801,HR,G5,Permanent,1.0,2009-04-27,,Female,White,
S05802,Customer Services,G4,Fixed-term,0.49,2019-07-18,,Female,White,
S05803,Finance,G7,Permanent,1.0,2011-12-01,,M,White,
S05804,HR,G6,Permanent,1.0,2013-03-23,,Female,White,
S05805,Customer Services,G6,Permanent,1.0,2024-07-07,,Male,Other,
S05806,Finance,G6,Fixed-term,1.0,2015-01-17,,Male,White,
S05807,IT Services,G5,Permanent,0.35,2019-04-09,,Other,Asian,
S05808,Sales,G4,Fixed-term,1.0,2022-06-15,,Male,White,
S05809,Customer Services,G8,Permanent,1.0,2010-05-01,,Male,White,
S05810,Estates,G4,Permanent,1.0,2012-11-30,,Male,White,
S05811,Finance,G4,Permanent,0.73,2013-03-13,,Male,Black,
S05812,Marketing,G7,Permanent,0.22,2012-07-08,,M,White,
S05813,Legal and Governance,G8,Permanent,1.0,2019-01-26,,Female,White,
S05814,Facilities,G3,Permanent,0.44,2019-02-12,,F,White,
S05815,HR,G7,Fixed-term,1.0,2011-10-16,,Male,White,
S05816,Sales,G4,Permanent,1.0,2024-09-22,,Male,White,
S05817,Research and Development,G5,Permanent,1.0,2024-08-19,,Male,White,
S05818,Research and Development,G6,Permanent,1.0,2014-05-14,,Male,White,
S05819,Commercial Services,G7,Permanent,1.0,2014-12-20,,Male,White,
S05820,IT Services,3,Permanent,0.39,2015-03-16,,Male,White,
S05821,Finance,G6,Permanent,1.0,2018-04-17,2021-04-16,Male,White,
S05822,Marketing,G5,Permanent,1.0,2024-05-19,,Male,White,2024-07-21
S05823,Sales,G4,Permanent,1.0,2022-04-07,,Female,White,
S05824,Estates,G5,Permanent,1.0,2023-07-03,,Female,White,
S05825,Sales,G6,Permanent,1.0,2017-05-18,2022-05-17,Male,Mixed,
S05826,Finance,G4,Permanent,0.87,2012-12-03,,Female,White,
S05827,Customer Services,G5,Permanent,1.0,2012-10-27,,Female,White,
S05828,Estates,G7,Permanent,1.0,2017-05-28,,Male,White,
S05829,Finance,G5,Permanent,1.0,2014-07-26,2018-07-25,Male,White,
S05830,Legal and Governance,G8,Permanent,1.0,2017-04-30,2023-04-29,Male,White,
